,Unnamed: 0,SMILES,standardized SMILES,INCHIKEY,TSNE1,TSNE2
99,98,C(=C(\C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)[O-],O=C([O-])C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VLQRWBZMXZAWNQ-UHFFFAOYSA-M,-7.364742095523407,-6.820961704691939
100,99,C(C(=O)[O-])(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,O=C([O-])C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SWPJKZQOLDEXNB-UHFFFAOYSA-M,5.812611747885524,2.83775883813062
101,100,C(C(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],O=C([O-])CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,XFXYRIRLWPLYFD-UHFFFAOYSA-M,-22.69101762993374,-0.9658464294007908
102,101,C(C(=O)[O-])(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,O=C([O-])C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RNYBWCYKYRDUSH-UHFFFAOYSA-M,27.129127614154992,17.4406323011223
103,102,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],O=C([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-M,31.989567666494455,1.7903909844196328
104,103,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)[O-],O=C([O-])C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,UGMLUHQLUFIGNF-UHFFFAOYSA-M,26.150823259136455,1.7917972506530107
105,104,[C-](=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,O=[C-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RMLHIHZKKMIIQD-UHFFFAOYSA-N,-0.5042787481479449,-6.934303931086084
106,105,C(=C\C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)/C(=O)[O-],O=C([O-])C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OYQPFWFQTWYFRR-UHFFFAOYSA-M,-4.587043557258945,20.03560505560501
107,106,C(C(=O)[O-])C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,O=C([O-])CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KDHKNZMUAYFSHV-UHFFFAOYSA-M,-3.7844157061856136,-19.35190374709649
108,107,C(C(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],O=C([O-])CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCGLSBOPNHAYSS-UHFFFAOYSA-M,-22.693435743788378,-0.9687944179598091
109,108,C(C(C(C(C(F)(F)F)(F)F)(F)F)O)C(=O)[O-],O=C([O-])CC(O)C(F)(F)C(F)(F)C(F)(F)F,MQQQKVVUUWEUMD-UHFFFAOYSA-M,-32.6848720718336,-5.959406370450545
110,109,C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O)C(=O)[O-],O=C([O-])CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,IRRQWPIJDVAXEQ-UHFFFAOYSA-M,7.762086650443652,6.948028342265572
111,110,C(C(=O)O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PMNVMTIBUIRJHZ-UHFFFAOYSA-N,-2.3760031651338176,-19.04329665971527
112,111,C(C(C(=O)O)O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,O=C(O)C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RAPSXLVXMPNRGD-UHFFFAOYSA-N,32.78819583424947,1.491840898652853
113,112,C(C=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HVJCLAKQHMMQJA-UHFFFAOYSA-N,3.180040022647279,-15.375190880386583
114,113,C(C(C(=O)O)O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,O=C(O)C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SZBSIZRQZVQGIQ-UHFFFAOYSA-N,32.82780907124568,1.420466549516854
115,114,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,O=C(O)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,UGMLUHQLUFIGNF-UHFFFAOYSA-N,-16.9951201892342,12.406673043612894
116,115,C(=O)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CXZGQIAOTKWCDB-UHFFFAOYSA-N,28.620857337748646,17.194536713976113
117,116,C(C(=O)O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KDHKNZMUAYFSHV-UHFFFAOYSA-N,28.026032603596146,17.117461909835825
118,117,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ABFCFCPCGMHSRX-UHFFFAOYSA-N,19.380045637263215,0.3743036193139572
119,118,C(=C(\C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VLQRWBZMXZAWNQ-UHFFFAOYSA-N,-15.55911585170794,6.543617999515984
120,119,C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(=O)O,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QWHCZVLZUPZGSI-UHFFFAOYSA-N,-3.7425209495745424,15.908896933706844
121,120,CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O,CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OLZBAXOPOHGUSK-UHFFFAOYSA-N,2.4194958725438753,-8.058343349835186
122,121,CC(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LPPFRPMJUNOKRS-UHFFFAOYSA-N,7.876075866373712,1.9171353688042945
123,122,C(=C\C(C(C(F)(F)F)(F)F)(F)F)/C(=O)O,O=C(O)C=CC(F)(F)C(F)(F)C(F)(F)F,KRBNWYYINLFKND-UHFFFAOYSA-N,-2.970419986707335,-14.85377192421104
124,123,C(C=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PLXBWBKXCKSJRL-UHFFFAOYSA-N,4.289524705541945,-13.689028430265761
125,124,C(=C\C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,O=C(O)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OYQPFWFQTWYFRR-UHFFFAOYSA-N,-28.705709485680106,-18.444607658964408
126,125,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RZBHYDQKJKDSNP-UHFFFAOYSA-N,-32.454817811184206,-1.3039707785582828
127,126,C(C(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)O,O=C(CS(=O)(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RYYZCEGLQCTTCQ-UHFFFAOYSA-N,33.17921877520772,1.9632050356210315
128,127,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)S(=O)(=O)O,O=S(=O)(O)CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HIURNVGOZFXYRH-UHFFFAOYSA-N,31.765151024057836,2.5054836041272104
129,128,C(=O)(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PXUULQAPEKKVAH-UHFFFAOYSA-N,-7.650383147964456,-6.5212176561448185
130,129,C(CS(=O)(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VIONGDJUYAYOPU-UHFFFAOYSA-N,0.9450107192629924,6.691911862893438
131,130,C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ZWBAMYVPMDSJGQ-UHFFFAOYSA-N,32.9022834761697,1.1546992454535117
132,131,C(C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,WJSFZGPTEQNWCB-UHFFFAOYSA-N,9.882777185120288,-12.70331441556134
133,132,CNCCCNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CNCCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ATVLXKVTLCASLQ-UHFFFAOYSA-N,-9.224687873897318,-7.4654990509350085
134,133,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BKOBFLVYTXYFQZ-UHFFFAOYSA-N,-24.257868640836694,-10.08970050044531
135,133,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BKOBFLVYTXYFQZ-UHFFFAOYSA-N,31.910337335954097,2.791467135883049
136,134,C(=C(\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C=O,O=CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,IRFCYNBOXLFPAS-UHFFFAOYSA-N,29.28332383127671,16.99844344980272
137,135,CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O,CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QOYNEVFKTZVANM-UHFFFAOYSA-N,-4.323077935445151,15.313356251589779
138,136,C[N+](C)(CCCNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(=O)[O-],C[N+](C)(CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],OKOCIUJVPQKDLL-UHFFFAOYSA-N,30.430228709578465,0.4790841393766702
139,137,C(CNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,O=C(O)CCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PFQMXWGWLBXTCF-UHFFFAOYSA-N,14.48234707911306,-8.498513280614803
140,138,C(C(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LRWIIEJPCFNNCZ-UHFFFAOYSA-N,25.003766818850615,5.377524857624212
141,139,C(CS(=O)(=O)[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=S(=O)([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VIONGDJUYAYOPU-UHFFFAOYSA-M,-12.0465874984914,10.483607685598836
142,140,C(CS(=O)(=O)N)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,NS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SQAFCSVGKMMETM-UHFFFAOYSA-N,-1.131496978550043,-19.096226978663804
143,141,C(CO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,GRJRKPMIRMSBNK-UHFFFAOYSA-N,-2.9418746278321444,-14.553706387092866
144,142,C(CN)CNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,NCCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DLNFICFQUIYVBX-UHFFFAOYSA-N,-12.965258917033276,10.069565078608305
145,143,CN(C)CCCNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CN(C)CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,TZIPMEZQXPAKPK-UHFFFAOYSA-N,-9.082179955774668,-7.035087422059259
146,144,CC(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HWGNOHFZECDUBX-UHFFFAOYSA-N,17.71832929717423,-2.881940387804637
147,145,CN(CCCNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CO,CN(CO)CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KGQBAPGQJSLZSK-UHFFFAOYSA-N,-11.35155042060364,7.5521438186448355
148,146,C(CNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CO,O=S(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NCCCO,WCTIWFIWSNWSMQ-UHFFFAOYSA-N,14.159875421924434,-9.735570405139258
149,147,C(CNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C=O,O=CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JOZNZKNHTRLKIW-UHFFFAOYSA-N,14.417409981778597,-10.225941923083697
150,148,C(COS(=O)(=O)[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=S(=O)([O-])OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BGJBRLCWYHDOSY-UHFFFAOYSA-M,6.198468617335189,-19.62895062470715
151,149,C(CI)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,NVVZEKTVIXIUKW-UHFFFAOYSA-N,-8.508779355589162,8.357410992722187
152,150,C(=C\I)/C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C=CI,WDWNMIBWWPZNJK-UHFFFAOYSA-N,-0.5807784717223046,-21.65488955056349
153,151,CN(CCC(=O)O)S(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CN(CCC(=O)O)S(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KYFUWFCEYKEQNS-UHFFFAOYSA-N,12.544646814115188,-10.028970132713074
154,152,C(CS(=O)(=O)NCCO)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=S(=O)(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NCCO,BLIWNMRWJWOCKX-UHFFFAOYSA-N,-30.252438651149145,-6.759992596186835
155,153,CCNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,YNFDMFIVKADZBI-UHFFFAOYSA-N,6.335424984836858,9.197013228359356
156,154,C(CS(=O)(=O)NC=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=CNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DCBYAGLGFZQCES-UHFFFAOYSA-N,31.35604466690502,2.017240534909885
157,155,C/[N+](=C\CCNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/C,C[N+](C)=CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JGPZALKFXRCUOS-UHFFFAOYSA-N,32.75903915324093,4.145995667355878
158,156,C(CS(=O)(=O)NCC(=O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=C(O)CNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QINMVTQAAHMAJO-UHFFFAOYSA-N,29.065612188971112,17.271876157494773
159,157,CCC(C)C(C(=O)NS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)N,CCC(C)C(N)C(=O)NS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ZMCVKRCIDDWZGY-UHFFFAOYSA-N,32.56215719954881,1.1995874813008855
160,158,CCCC(C(=O)NS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)N,CCCC(N)C(=O)NS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JHNORKWWCGWRGL-UHFFFAOYSA-N,-1.6039347309683243,-1.7175838494487359
161,159,C[N+](C)(CCCNS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],C[N+](C)([O-])CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KBDMGVIUNQWTND-UHFFFAOYSA-N,25.720406581514638,-13.216457661515948
162,160,C(CS(=O)(=O)NCC=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=CCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FYLWWOGTNUIFQX-UHFFFAOYSA-N,-4.442615810479365,24.53297019564568
163,161,C(=C\C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)N,NC(=O)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BPLMTYVELYZDNI-UHFFFAOYSA-N,11.693811376062325,4.022254497063292
164,162,C(C=O)C(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,O=CCC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,GNNRSTICVGKBFL-UHFFFAOYSA-N,-23.90793125642685,-10.190408974837482
165,163,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O)C(=O)O,O=C(O)CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,USTCZZNESVCBNI-UHFFFAOYSA-N,7.616347537621919,6.717898030344702
166,164,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O,O=C(O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VRDYFGAPTXONQX-UHFFFAOYSA-N,32.005145816506584,2.4648096308488445
167,165,C(=C\S(=O)(=O)[O-])/C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=S(=O)([O-])C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DPLOQFIHXVSMMN-UHFFFAOYSA-M,-16.670427200151973,12.518299586183124
168,166,C(=O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ZWBAMYVPMDSJGQ-UHFFFAOYSA-M,-7.5339784848979034,6.638121672999293
169,167,C(C(=O)[O-])(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,O=C([O-])C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VKPVCRZYYZODHS-UHFFFAOYSA-M,32.02919250117128,2.148974014460599
170,168,[C-](=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=[C-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KTUFOTFGTBQEJN-UHFFFAOYSA-N,-7.809639952046539,-21.729575954904647
171,169,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)S(=O)(=O)[O-],O=S(=O)([O-])CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HIURNVGOZFXYRH-UHFFFAOYSA-M,-15.551758971243611,-1.7871284797041767
172,170,[CH-](C=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=C[CH-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OLJUFLRPXWPIQQ-UHFFFAOYSA-N,21.426495639729172,-13.973085381562068
173,171,C(C(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)[O-],O=C(CS(=O)(=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RYYZCEGLQCTTCQ-UHFFFAOYSA-M,-15.41225957434378,-1.5148738984113184
174,172,C(C[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,[O-]CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SZIBBSGBFMPQGM-UHFFFAOYSA-N,-7.134635024413779,0.4206537767601568
175,173,C(C(=O)[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=C([O-])CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LRWIIEJPCFNNCZ-UHFFFAOYSA-M,12.287105867316434,0.5436380619414709
176,174,C(=C(/C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)\F)/C(=O)O,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BKOBFLVYTXYFQZ-UHFFFAOYSA-N,-24.257868640836694,-10.08970050044531
177,174,C(=C(/C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)\F)/C(=O)O,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BKOBFLVYTXYFQZ-UHFFFAOYSA-N,31.910337335954097,2.791467135883049
178,175,C(=C\S(=O)(=O)O)/C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=S(=O)(O)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DPLOQFIHXVSMMN-UHFFFAOYSA-N,32.130701249517664,0.7633018568769097
179,176,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)NCC(=O)O,O=C(O)CNC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,MDBSKXYEOFBNES-UHFFFAOYSA-N,16.889679903181026,-15.413971564915874
180,177,C(CS(=O)=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=[SH](=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,WPWKKWMVUWXXFN-UHFFFAOYSA-N,-27.018278573957826,-19.10129772826528
181,178,CC(C)(CS(=O)(=O)[O-])NC(=O)CCS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CC(C)(CS(=O)(=O)[O-])NC(=O)CCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RZBHYDQKJKDSNP-UHFFFAOYSA-M,33.209627638550806,2.324832110353593
182,179,C(CS)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,GTPHVVCYEWPQFE-UHFFFAOYSA-N,-5.3259638029160445,12.869511830784356
183,180,CC(C)(CS(=O)(=O)[O-])NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CC(C)(CS(=O)(=O)[O-])NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DKVATWZCDNHYCW-UHFFFAOYSA-M,-18.380531519139083,-6.897164056289867
184,181,CC(C)(CS(=O)(=O)[O-])NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CC(C)(CS(=O)(=O)[O-])NC(=O)CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,AQNDOJSDPBVJMJ-UHFFFAOYSA-M,-16.448598693001205,0.551748793695129
185,182,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,AQNDOJSDPBVJMJ-UHFFFAOYSA-N,26.734869362526943,16.795365229086933
186,183,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DKVATWZCDNHYCW-UHFFFAOYSA-N,-5.3752385230799415,8.133687753686186
187,184,C(COP(=O)(O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FZTRDYSPWWJCOF-UHFFFAOYSA-N,6.871180046660586,-22.960523381533108
