PREFERRED_NAME,INCHIKEY,SMILES
Perfluoro-1-iodohexane,BULLJMKUVKYZDJ-UHFFFAOYSA-N,C(C(C(C(F)(F)I)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
Perfluorotrihexylamine,HDCGZKPLSIIZAZ-UHFFFAOYSA-N,C(C(C(C(F)(F)N(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
"1-Chloro-4-(1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluorohexane-1-sulfonyl)benzene",WIAOFRAJPPTYEE-UHFFFAOYSA-N,c1cc(ccc1Cl)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
1-(Perfluorohexyl)sulfonylaminopyridinium,MIWIUSUEFHOJJL-UHFFFAOYSA-N,c1cc[n+](cc1)NS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1-Hexanesulfonamide, 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-N-2-propenyl-",OEYYQKXFSDVKJI-UHFFFAOYSA-N,C=CCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1-Hexanesulfonamide, 1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-N-(phenylmethyl)-",ZEIOJAPXFDPENM-UHFFFAOYSA-N,c1ccc(cc1)CNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"Hexane, 1-(ethenylsulfinyl)-1,1,2,2,3,3,4,4,5,5,6,6,6-tridecafluoro-",AXBAJZBYMBZLLS-UHFFFAOYSA-N,C=CS(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,2,2,3,3,4,4,5,5,6,6,6-Tridecafluorohexane-1-sulphonyl chloride",DVRQSALCLMEVIH-UHFFFAOYSA-N,C(C(C(C(F)(F)S(=O)(=O)Cl)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
Perfluorohexanesulphonyl fluoride,HSDJWNJDPDJOEV-UHFFFAOYSA-N,C(C(C(C(F)(F)S(=O)(=O)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
"Hexane, 1-(pentafluorothio)-tridecafluoro-",GVPQTQICQWIEKB-UHFFFAOYSA-N,C(C(C(C(F)(F)S(F)(F)(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
[(Tridecafluorohexyl)sulfanyl]benzene,OOARTWBHOTYAKZ-UHFFFAOYSA-N,c1ccc(cc1)SC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
Tridecafluorohexanesulphenyl chloride,BEDWVNVYPXSFLZ-UHFFFAOYSA-N,C(C(C(C(F)(F)SCl)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
Bis(tridecafluorohexyl) disulphide,OCCOAYPOGQDEOQ-UHFFFAOYSA-N,C(C(C(C(F)(F)SSC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
Pentadecafluoro-2-iodoheptane,OPYCVFHSYCUOGR-UHFFFAOYSA-N,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)I)(F)F)(F)F
"3,3,4,4,5,5,6,6,7,7,7-Undecafluorohept-1-ene",QAFBNSWDAGQWLF-UHFFFAOYSA-N,C=CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexanal",OMBYOPNOROKVEG-UHFFFAOYSA-N,C(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
5-(Undecafluoropentyl)-1H-imidazole,WMIGMTHEMXUBFV-UHFFFAOYSA-N,c1c(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)[nH]cn1
"2,4,6-Tris(undecafluoropentyl)-1,3,5-triazine",MHDMAFIFHRRKPR-UHFFFAOYSA-N,c1(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)nc(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)nc(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)n1
"1,1,1,2,2,3,3,4,4,5,5,8,8,9,9,10,10,11,11,12,12,12-Docosafluorododecane",RVPRLHLWDOJBHQ-UHFFFAOYSA-N,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"4,4,5,5,6,6,7,7,8,8,8-Undecafluorooctanal",NNVYAYVEHCWCAR-UHFFFAOYSA-N,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C=O
"1,1,1,2,2,3,3,4,4,5,5,12,12,13,13,14,14,15,15,16,16,16-Docosafluorohexadecane",VWDQEOUJCKTHTF-UHFFFAOYSA-N,C(CCCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)CCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,14,14,15,15,16,16,17,17,18,18,18-Docosafluorooctadecane",HCYPERYYAZDFLK-UHFFFAOYSA-N,C(CCCCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)CCCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,16,16,17,17,18,18,19,19,20,20,20-Docosafluoroicosane",RFDSQPGWGBLAFI-UHFFFAOYSA-N,C(CCCCCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)CCCCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,19,19,20,20,21,21,22,22,23,23,23-Docosafluorotricosane",JGSMPDWWNWUKFQ-UHFFFAOYSA-N,C(CCCCCCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)CCCCCCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5-undecafluoro-7-iodoheptane;1-Iodo-1H,1H,2H,2H-perfluoroheptane;C7 Gamma-Omega Perfluoro Iodine",KEHJVWWDDAAVHB-UHFFFAOYSA-N,C(CI)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"1-Heptanesulfonyl chloride, 3,3,4,4,5,5,6,6,7,7,7-undecafluoro-",IHLPCLQHYYNLIN-UHFFFAOYSA-N,C(CS(=O)(=O)Cl)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"1-Iodo-1H,1H-perfluorohexane",NVPYUCSZZRWYML-UHFFFAOYSA-N,C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)I
"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexyl prop-2-enoate",JFDAGRQBXXAVSD-UHFFFAOYSA-N,C=CC(=O)OCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"6-(Ethenyloxy)-1,1,1,2,2,3,3,4,4,5,5-undecafluorohexane",BSHXXSFAHRWMFQ-UHFFFAOYSA-N,C=COCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5-Undecafluoro-6-[(prop-2-en-1-yl)oxy]hexane",SCLPYRSSWDKFEM-UHFFFAOYSA-N,C=CCOCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"2-{[(2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexyl)oxy]methyl}oxirane",KMIGYHDUVWFLSB-UHFFFAOYSA-N,C(C1CO1)OCC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexyl nonafluorobutane-1-sulfonate",BQOLVFQIEAAHQR-UHFFFAOYSA-N,C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)OS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"2,2,3,3,4,4,5,5,6,6,6-Undecafluorohexyl trifluoromethanesulfonate",OJCJXJDRDHYJSH-UHFFFAOYSA-N,C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)OS(=O)(=O)C(F)(F)F
Perflenapent,NJCBUSHGCBERSK-UHFFFAOYSA-N,C(C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
1-Iodoperfluoropentane,KCEJJSGJNCSQFI-UHFFFAOYSA-N,C(C(C(F)(F)F)(F)F)(C(C(F)(F)I)(F)F)(F)F
Fluorocarbon FC 70,AQZYBQIAUSKCCS-UHFFFAOYSA-N,C(C(C(F)(F)F)(F)F)(C(C(F)(F)N(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"2,2,3,3,4,4,5,5-Octafluoro-1-(undecafluoropentyl)pyrrolidine",PPIFMJXJHBIWAY-UHFFFAOYSA-N,C(C(C(F)(F)F)(F)F)(C(C(F)(F)N1C(C(C(C1(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5-Undecafluoro-5-[1,1,2,3,3,3-hexafluoro-2-(trifluoromethyl)propoxy]pentane",ODWOZMSHTDFDFA-UHFFFAOYSA-N,C(C(F)(F)F)(C(F)(F)F)(C(F)(F)OC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)F
"1-Pentanesulfonamide, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-N-2-propenyl-",YJJPIVVOMTXOQC-UHFFFAOYSA-N,C=CCNS(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"1-Pentanesulfonamide, 1,1,2,2,3,3,4,4,5,5,5-undecafluoro-N-(phenylmethyl)-",RMTNCHPOOXNCQZ-UHFFFAOYSA-N,c1ccc(cc1)CNS(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
Perfluoropentanesulfonyl fluoride,USAIUDWRPJQRTG-UHFFFAOYSA-N,C(C(C(F)(F)F)(F)F)(C(C(F)(F)S(=O)(=O)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,6,6,6-Tridecafluoro-5-iodohexane",JZNOXYXRJDVNOM-UHFFFAOYSA-N,C(C(C(C(F)(F)F)(F)I)(F)F)(C(C(F)(F)F)(F)F)(F)F
"3,3,4,4,5,5,6,6,6-Nonafluorohexene",GVEUEBXMTMZVSD-UHFFFAOYSA-N,C=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"(3,3,4,4,5,5,6,6,6-Nonafluoro-1-iodohex-1-en-1-yl)benzene",VRVUWOCHHTUQTI-UHFFFAOYSA-N,c1ccc(cc1)C(=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I
"4,4,5,5,6,6,7,7,7-Nonafluorohepta-1,2-diene",JRCPJQVQFTXUSS-UHFFFAOYSA-N,C=C=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"(5E)-1,1,1,2,2,3,3,4,4,7,7,8,8,9,9,10,10,11,11,12,12,13,13,14,14,14-Hexacosafluorotetradec-5-ene",FFKSEFSHRPFWNW-UHFFFAOYSA-N,C(=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"(5E)-1,1,1,2,2,3,3,4,4,7,7,8,8,9,9,10,10,11,11,12,12,12-Docosafluorododec-5-ene",NNVSZWKJFYBJPR-UHFFFAOYSA-N,C(=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,7,7,8,8,9,9,10,10,11,11,11-Icosafluoroundec-5-ene",MGVUWCOSZAVONX-UHFFFAOYSA-N,C(=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,7,7,8,8,9,9,10,10,10-Octadecafluorodec-5-ene",FSOCDJTVKIHJDC-UHFFFAOYSA-N,C(=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"[(1Z)-3,3,4,4,5,5,6,6,6-Nonafluorohex-1-en-1-yl]benzene",XGONTPLWCDFSPQ-UHFFFAOYSA-N,c1ccc(cc1)C=CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F
Perfluorovaleraldehyde,ILSWGKFIWBVLDG-UHFFFAOYSA-N,C(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
Perfluorobutylcyclohexane,XZZGMFAUFIVEGL-UHFFFAOYSA-N,C1(C(C(C(C(C1(F)F)(F)F)(F)F)(F)F)(F)F)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)F
Perfluorodecahydro-1-(perfluorobutyl)naphthalene,KOQYZEXXQFIMRZ-UHFFFAOYSA-N,C12(C(C(C(C(C1(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)F)(F)F)(F)F)(F)F)(C(C(C(C2(F)F)(F)F)(F)F)(F)F)F)F
Perfluorodecahydro-2-n-butylnaphthalene,DUJGJLZIVIMXGT-UHFFFAOYSA-N,C12(C(C(C(C(C1(F)F)(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)F)(F)F)(F)F)(C(C(C(C2(F)F)(F)F)(F)F)(F)F)F)F
"Furan, 2,2,3,3,4,5,5-heptafluorotetrahydro-4-(nonafluorobutyl)-",HTEFXPIJEVDPEF-UHFFFAOYSA-N,C1(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(C(C(F)(F)OC1(F)F)(F)F)F
"3,4,4-Trifluoro-3-(nonafluorobutyl)-1,2lambda~6~-oxathietane-2,2-dione",SIWFNBUDPFBKPU-UHFFFAOYSA-N,C(C(C1(C(F)(F)OS1(=O)=O)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
"2,2,3,3,4,4,5-Heptafluorotetrahydro-5-(nonafluorobutyl)furan",FYJQJMIEZVMYSD-UHFFFAOYSA-N,C(C(C1(C(C(C(F)(F)O1)(F)F)(F)F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
"2,2,3-Trifluoro-3-(nonafluorobutyl)oxirane",HBBPUTOQGBFWPQ-UHFFFAOYSA-N,C(C(C1(C(F)(F)O1)F)(F)F)(C(C(F)(F)F)(F)F)(F)F
7-(Nonafluorobutyl)-1-benzothiophene,URZHTROJGRZCJI-UHFFFAOYSA-N,c1cc2ccsc2c(c1)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
2-(Nonafluorobutyl)-4H-1-benzopyran-4-one,YTRLZMSTOMYNQS-UHFFFAOYSA-N,c1ccc2c(c1)c(=O)cc(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)o2
6-(Nonafluorobutyl)-2-phenylpyrimidin-4(3H)-one,KCZXOUCOUNFADI-UHFFFAOYSA-N,c1ccc(cc1)c1nc(cc(n1)O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"9-(Nonafluorobutyl)-2,3,6,7-tetrahydro-1H,5H,11H-pyrano[2,3-f]pyrido[3,2,1-ij]quinolin-11-one",QIXJBQLHXCUZTC-UHFFFAOYSA-N,C1Cc2cc3c(cc(=O)oc3c3CCCN(C1)c23)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"4-(Nonafluorobutyl)benzene-1,2-dicarbonitrile",AYVOAECFQMWJCP-UHFFFAOYSA-N,c1cc(cc(C#N)c1C#N)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
1-Ethenyl-4-(nonafluorobutyl)benzene,ZGUIRKVONJNPDU-UHFFFAOYSA-N,C=Cc1ccc(cc1)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
4-(Nonafluorobutyl)benzonitrile,BBSJQRPSLLFZNT-UHFFFAOYSA-N,c1cc(ccc1C#N)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"Benzene, (nonafluorobutyl)-",PACASBRIKDMTSP-UHFFFAOYSA-N,c1ccc(cc1)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
2-(Nonafluorobutyl)thiophene,KKXHYYMDJMMUQM-UHFFFAOYSA-N,c1cc(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)sc1
2-(Nonafluorobutyl)-1H-indene,QNHWEZZPPUDLOF-UHFFFAOYSA-N,c1ccc2CC(=Cc2c1)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
2-(Nonafluorobutyl)-1H-indole,JSPZUTBVNOQHNJ-UHFFFAOYSA-N,c1ccc2c(c1)cc(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)[nH]2
2-(Nonafluorobutyl)-1-benzofuran,PIOPUHSIOSKTAD-UHFFFAOYSA-N,c1ccc2c(c1)cc(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)o2
2-(Nonafluorobutyl)-1-benzothiophene,HRDRZDZAIJKOFP-UHFFFAOYSA-N,c1ccc2c(c1)cc(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)s2
3-(Nonafluorobutyl)-1H-indole,OCWLROAYBFHECC-UHFFFAOYSA-N,c1ccc2c(c1)c(c[nH]2)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
3-(Nonafluorobutyl)-1-benzothiophene,PZDHVRNTCYBOHX-UHFFFAOYSA-N,c1ccc2c(c1)c(cs2)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"6-(Nonafluorobutyl)-2-sulfanylidene-2,3-dihydropyrimidin-4(1H)-one",KWLACWDKYOFTFE-UHFFFAOYSA-N,C1C(=NC(=S)N=C1O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"4-(Nonafluorobutyl)-1,3-dihydro-2H-1,5-benzodiazepin-2-one",VSNLGZJCMQXKOZ-UHFFFAOYSA-N,c1ccc2c(c1)N=C(CC(=N2)O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
3-(Nonafluorobutyl)-5-phenyl-1H-pyrazole,SVXMNQVFCJCBTQ-UHFFFAOYSA-N,c1ccc(cc1)c1cc(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)n[nH]1
SCHEMBL1270621,RKFHLITWGMEXPJ-UHFFFAOYSA-N,C1=NC(=O)N=C(C1C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O
Perfluorobutyltetrahydrofuran,CJFUEPJVIFJOOU-UHFFFAOYSA-N,C1CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)OC1
Nonafluorobutylepoxide,QHHCBVYZWRKFLZ-UHFFFAOYSA-N,C1C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)O1
"4-(Nonafluorobutyl)-1,3-dioxolan-2-one",PHNKFQLUMVJFOV-UHFFFAOYSA-N,C1C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)OC(=O)O1
"11-(Nonafluorobutyl)-9,10-dihydro-9,10-(epithiomethano)anthracene",QJNFXQRNAOKHEU-UHFFFAOYSA-N,c1ccc2c(c1)C1c3ccccc3C2SC1C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"3,3,4,4,5,5,6,6,6-Nonafluorohexanoyl chloride",OSYDIIQLLFZQKP-UHFFFAOYSA-N,C(C(=O)Cl)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,6,6,8,8-Tridecafluoro-10-iododecane",YXBZHGLURYLFOB-UHFFFAOYSA-N,C(CI)C(CC(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,6,6,8,8-Tridecafluoro-8-iodooctane",SDVKQEYHUIMFIB-UHFFFAOYSA-N,C(C(CC(F)(F)I)(F)F)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,6,6-Undecafluoro-8-iodooctane",MRPSASLEFZGUCD-UHFFFAOYSA-N,C(CI)C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"4-(Perfluorobutyl)-3,3-difluorobutanesulfonyl chloride",VNEYERDGZVVTIT-UHFFFAOYSA-N,C(CS(=O)(=O)Cl)C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,11,11,12,12,13,13,14,14,14-Hexacosafluoro-9-iodotetradecane",UXTBTNPWSKVSDW-UHFFFAOYSA-N,C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)I)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"1-Iodo-1,2-bis(perfluoro-n-butyl)ethane",ZDRHSXVFEQIXGS-UHFFFAOYSA-N,C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"(3,3,4,4,5,5,6,6,6-Nonafluoro-1-iodohexyl)cyclohexane",LBOAVJIKQMPRPT-UHFFFAOYSA-N,C1CCC(CC1)C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I
"1,1,1,2,2,3,3,4,4,10,10,11,11,12,12,13,13,13-Octadecafluoro-6,8-diiodotridecane",CUJYVGKVAYEFKL-UHFFFAOYSA-N,C(C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I)C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I
"1,1,1,2,2,3,3,4,4,11,11,12,12,13,13,14,14,14-Octadecafluoro-6,9-diiodotetradecane",IAPGYSNDNDIXDV-UHFFFAOYSA-N,C(CC(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I)C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I
"1,1,1,2,2,3,3,4,4,12,12,13,13,14,14,15,15,15-Octadecafluoro-6,10-diiodopentadecane",LKBRVJJAQWSEDF-UHFFFAOYSA-N,C(CC(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I)CC(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I
"1,1,1,2,2,3,3,4,4,13,13,14,14,15,15,16,16,16-Octadecafluoro-6,11-diiodohexadecane",RPPYLFHZJAFBAV-UHFFFAOYSA-N,C(CCC(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I)CC(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)I
"Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)(phenyl)stannane",WFZSJBMGELYANT-UHFFFAOYSA-N,[CH2]CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F.[CH2]CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F.[CH2]CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F.c1cc[c]cc1.[Sn]
"Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)(prop-2-en-1-yl)stannane",TXGLPKAFRITSKI-UHFFFAOYSA-N,[CH2]CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F.[CH2]CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F.[CH2]CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F.C=C[CH2].[Sn]
"Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)stannane",IXGCTPQSODDMDJ-UHFFFAOYSA-N,[CH2]CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F.[CH2]CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F.[CH2]CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F.[Sn].[H]
"4,4,5,5,6,6,7,7,7-Nonafluorohept-1-ene",TWLUKCCXOGLBOR-UHFFFAOYSA-N,C=CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"[(1Z)-4,4,5,5,6,6,7,7,7-Nonafluorohept-1-en-1-yl]benzene",CHTMEBZUIXBKMA-UHFFFAOYSA-N,c1ccc(cc1)C=CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"3,3,4,4,5,5,6,6,6-Nonafluorohexanal",PLXBWBKXCKSJRL-UHFFFAOYSA-N,C(C=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"2-(2,2,3,3,4,4,5,5,5-Nonafluoropentyl)oxirane",WUKHWLIEBSRTRH-UHFFFAOYSA-N,C(C1CO1)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"4-(2,2,3,3,4,4,5,5,5-Nonafluoropentyl)-1,3-dioxolan-2-one",LXTWHOIAODISEK-UHFFFAOYSA-N,C(C1COC(=O)O1)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"1H,1H,2H,2H-Perfluorohexyl bromide",UDFSAZKDTBRQDY-UHFFFAOYSA-N,C(CBr)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"4,4,5,5,6,6,7,7,7-Nonafluoroheptanenitrile",NCZCIONFCQOOAM-UHFFFAOYSA-N,C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C#N
"1-[(4,4,5,5,6,6,7,7,7-Nonafluoroheptanoyl)oxy]pyrrolidine-2,5-dione",LNFNFGXVSPNQIW-UHFFFAOYSA-N,C1CC(=O)N(C1=O)OC(=O)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,11,11,12,12,13,13,14,14,14-Hexacosafluorotetradecane",CFRLBNSVJIEGSV-UHFFFAOYSA-N,C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
"Decane, 1,1,1,2,2,3,3,4,4,7,7,8,8,9,9,10,10,10-octadecafluoro-",XYTVKPCMDPOOFB-UHFFFAOYSA-N,C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4-Nonafluoro-7,7-diisocyanatoheptane",OHPLOIJMWHYFKT-UHFFFAOYSA-N,C(CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(N=C=O)N=C=O
"1-[[[[4-(2-(Perfluorobutyl)-1-ethyl)phenyl]methoxy]carbonyl]oxy]-2,5-pyrrolidinedione",ZCRHOADSHVJCKU-UHFFFAOYSA-N,c1cc(ccc1CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)COC(=O)ON1C(=O)CCC1=O
"8-Bromo-1,1,1,2,2,3,3,4,4-nonafluorooctane",PEPWIAVLPDLJMQ-UHFFFAOYSA-N,C(CCBr)CC(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"10-Bromo-1,1,1,2,2,3,3,4,4-nonafluorodecane",JNJQXCNNGSJWOS-UHFFFAOYSA-N,C(CCCBr)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F
"1,1,1,2,2,3,3,4,4,11,11,12,12,13,13,14,14,14-Octadecafluorotetradecane",JVDWPFAGFJGSIM-UHFFFAOYSA-N,C(CCCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F)CCC(C(C(C(F)(F)F)(F)F)(F)F)(F)F
